,Timestamp,Ground_truth,Predicted_value
2839,66.826,Stand,Stand
2840,66.848,Stand,Stand
2841,66.87,Stand,Stand
2842,66.892,Stand,Stand
2843,66.917,Start to walk,Stand
2844,66.937,Start to walk,Stand
2845,66.959,Start to walk,Stand
2846,66.981,Start to walk,Stand
2847,67.003,Start to walk,Stand
2848,67.025,Start to walk,Stand
2849,67.047,Start to walk,Stand
2850,67.069,Start to walk,Stand
2851,67.091,Start to walk,Stand
2852,67.113,Start to walk,Stand
2853,67.135,Start to walk,Stand
2854,67.157,Start to walk,Stand
2855,67.179,Start to walk,Stand
2856,67.201,Start to walk,Stand
2857,67.224,Start to walk,Stand
2858,67.246,Start to walk,Stand
2859,67.268,Start to walk,Stand
2860,67.29,Start to walk,Stand
2861,67.312,Start to walk,Stand
2862,67.334,Start to walk,Stand
2863,67.356,Start to walk,Stand
2864,67.378,Start to walk,Stand
2865,67.4,Start to walk,Stand
2866,67.422,Start to walk,Stand
2867,67.445,Start to walk,Stand
2868,67.466,Start to walk,Stand
2869,67.489,Start to walk,Stand
2870,67.511,Start to walk,Stand
2871,67.533,Start to walk,Stand
2872,67.555,Start to walk,Stand
2873,67.577,Start to walk,Stand
2874,67.599,Start to walk,Stand
2875,67.621,Start to walk,Stand
2876,67.643,Start to walk,Stand
2877,67.665,Start to walk,Stand
2878,67.687,Start to walk,Stand
2879,67.711,Walk,Stand
2880,67.732,Walk,Stand
2881,67.754,Walk,Stand
2882,67.776,Walk,Stand
2883,67.798,Walk,Stand
2884,67.82,Walk,Stand
2885,67.842,Walk,Stand
2886,67.869,Walk,Stand
2887,67.887,Walk,Stand
2888,67.908,Walk,Stand
2889,67.935,Walk,Stand
2890,67.957,Walk,Stand
2891,67.979,Walk,Stand
2892,68.001,Walk,Stand
2893,68.023,Walk,Stand
2894,68.046,Walk,Stand
2895,68.068,Walk,Stand
2896,68.09,Walk,Stand
2897,68.112,Walk,Stand
2898,68.134,Walk,Stand
2899,68.156,Walk,Stand
2900,68.178,Walk,Stand
2901,68.201,Walk,Stand
2902,68.222,Walk,Stand
2903,68.243,Walk,Stand
2904,68.265,Walk,Stand
2905,68.288,Walk,Stand
2906,68.312,Walk,Stand
2907,68.333,Walk,Stand
2908,68.354,Walk,Stand
2909,68.379,Walk,Stand
2910,68.399,Walk,Stand
2911,68.422,Walk,Stand
2912,68.443,Walk,Stand
2913,68.468,Walk,Stand
2914,68.486,Walk,Stand
2915,68.511,Walk,Stand
2916,68.532,Walk,Stand
2917,68.555,Walk,Stand
2918,68.577,Walk,Stand
2919,68.598,Walk,Stand
2920,68.621,Walk,Stand
2921,68.641,Walk,Stand
2922,68.665,Walk,Stand
2923,68.686,Walk,Stand
2924,68.71,Walk,Stand
2925,68.73,Walk,Stand
2926,68.752,Walk,Stand
2927,68.775,Walk,Stand
2928,68.798,Walk,Stand
2929,68.818,Walk,Stand
2930,68.841,Walk,Stand
2931,68.863,Walk,Stand
2932,68.887,Walk,Stand
2933,68.907,Walk,Stand
2934,68.932,Walk,Stand
2935,68.951,Walk,Stand
2936,68.975,Walk,Stand
2937,68.997,Walk,Stand
2938,69.018,Walk,Stand
2939,69.041,Walk,Stand
2940,69.062,Walk,Stand
2941,69.084,Walk,Stand
2942,69.107,Walk,Stand
2943,69.13,Walk,Stand
2944,69.15,Walk,Stand
2945,69.172,Walk,Stand
2946,69.197,Walk,Stand
2947,69.217,Walk,Stand
2948,69.239,Walk,Stand
2949,69.261,Walk,Stand
2950,69.283,Walk,Stand
2951,69.307,Walk,Stand
2952,69.329,Walk,Stand
2953,69.351,Walk,Stand
2954,69.371,Walk,Stand
2955,69.395,Walk,Stand
2956,69.415,Walk,Stand
2957,69.437,Walk,Stand
2958,69.462,Walk,Stand
2959,69.484,Walk,Stand
2960,69.504,Walk,Stand
2961,69.528,Walk,Stand
2962,69.548,Walk,Stand
2963,69.572,Walk,Stand
2964,69.594,Walk,Stand
2965,69.614,Walk,Stand
2966,69.636,Walk,Stand
2967,69.658,Walk,Stand
2968,69.683,Walk,Stand
2969,69.703,Walk,Stand
2970,69.729,Walk,Stand
2971,69.748,Walk,Stand
2972,69.769,Walk,Stand
2973,69.791,Walk,Stand
2974,69.815,Walk,Stand
2975,69.835,Walk,Stand
2976,69.857,Walk,Stand
2977,69.879,Walk,Stand
2978,69.904,Walk,Stand
2979,69.927,Walk,Stand
2980,69.946,Walk,Stand
2981,69.968,Walk,Stand
2982,69.99,Walk,Stand
2983,70.012,Walk,Stand
2984,70.034,Walk,Stand
2985,70.056,Walk,Stand
2986,70.078,Walk,Stand
2987,70.101,Walk,Stand
2988,70.125,Walk,Stand
2989,70.144,Walk,Stand
2990,70.169,Walk,Stand
2991,70.189,Walk,Stand
2992,70.211,Walk,Stand
2993,70.233,Walk,Stand
2994,70.259,Walk,Stand
2995,70.284,Walk,Stand
2996,70.303,Walk,Stand
2997,70.329,Walk,Stand
2998,70.348,Walk,Stand
2999,70.37,Walk,Stand
3000,70.395,Walk,Stand
3001,70.414,Walk,Stand
3002,70.439,Walk,Stand
3003,70.458,Walk,Stand
3004,70.482,Walk,Stand
3005,70.502,Walk,Stand
3006,70.525,Walk,Stand
3007,70.547,Walk,Stand
3008,70.573,Walk,Stand
3009,70.592,Walk,Stand
3010,70.614,Walk,Stand
3011,70.638,Walk,Stand
3012,70.658,Walk,Stand
3013,70.682,Start to Run,Stand
3014,70.702,Start to Run,Stand
3015,70.726,Start to Run,Stand
3016,70.746,Start to Run,Stand
3017,70.77,Start to Run,Stand
3018,70.79,Start to Run,Stand
3019,70.812,Start to Run,Stand
3020,70.837,Start to Run,Stand
3021,70.857,Start to Run,Stand
3022,70.878,Start to Run,Stand
3023,70.901,Start to Run,Stand
3024,70.927,Start to Run,Stand
3025,70.947,Start to Run,Stand
3026,70.968,Start to Run,Stand
3027,70.991,Start to Run,Stand
3028,71.012,Start to Run,Stand
3029,71.036,Run,Stand
3030,71.055,Run,Stand
3031,71.078,Run,Stand
3032,71.101,Run,Stand
3033,71.121,Run,Stand
3034,71.144,Run,Stand
3035,71.166,Run,Stand
3036,71.188,Run,Stand
3037,71.21,Run,Stand
3038,71.234,Run,Stand
3039,71.254,Run,Stand
3040,71.277,Run,Stand
3041,71.298,Run,Stand
3042,71.321,Run,Stand
3043,71.342,Run,Stand
3044,71.365,Run,Stand
3045,71.387,Run,Stand
3046,71.409,Run,Stand
3047,71.433,Run,Stand
3048,71.454,Run,Stand
3049,71.474,Run,Stand
3050,71.498,Run,Stand
3051,71.518,Run,Stand
3052,71.541,Run,Stand
3053,71.564,Run,Stand
3054,71.586,Run,Stand
3055,71.611,Run,Stand
3056,71.633,Run,Stand
3057,71.652,Run,Stand
3058,71.673,Run,Stand
3059,71.697,Run,Stand
3060,71.718,Run,Stand
3061,71.742,Run,Stand
3062,71.765,Run,Stand
3063,71.786,Run,Stand
3064,71.807,Run,Stand
3065,71.83,Run,Stand
3066,71.851,Run,Stand
3067,71.872,Run,Stand
3068,71.895,Run,Stand
3069,71.917,Run,Stand
3070,71.939,Run,Stand
3071,71.964,Run,Stand
3072,71.982,Run,Stand
3073,72.006,Run,Stand
3074,72.029,Run,Stand
3075,72.051,Run,Stand
3076,72.072,Run,Stand
3077,72.093,Run,Stand
3078,72.118,Run,Stand
3079,72.138,Run,Stand
3080,72.161,Run,Stand
3081,72.182,Run,Stand
3082,72.205,Run,Stand
3083,72.228,Run,Stand
3084,72.249,Run,Stand
3085,72.271,Run,Stand
3086,72.294,Run,Stand
3087,72.316,Run,Stand
3088,72.336,Run,Stand
3089,72.359,Run,Stand
3090,72.383,Run,Stand
3091,72.403,Run,Stand
3092,72.425,Run,Stand
3093,72.447,Run,Stand
3094,72.469,Run,Stand
3095,72.494,Run,Stand
3096,72.516,Run,Stand
3097,72.536,Run,Stand
3098,72.558,Run,Stand
3099,72.581,Run,Stand
3100,72.603,Run,Stand
3101,72.627,Run,Stand
3102,72.649,Run,Stand
3103,72.67,Run,Stand
3104,72.691,Run,Stand
3105,72.712,Run,Stand
3106,72.736,Run,Stand
3107,72.756,Run,Stand
3108,72.779,Run,Stand
3109,72.8,Run,Stand
3110,72.823,Run,Stand
3111,72.845,Run,Stand
3112,72.868,Run,Stand
3113,72.897,Run,Stand
3114,72.922,Run,Stand
3115,72.948,Run,Stand
3116,72.964,Run,Stand
3117,72.988,Run,Stand
3118,73.008,Run,Stand
3119,73.031,Run,Stand
3120,73.054,Run,Stand
3121,73.076,Run,Stand
3122,73.096,Run,Stand
3123,73.121,Run,Stand
3124,73.142,Run,Stand
3125,73.163,Run,Stand
3126,73.187,Run,Stand
3127,73.208,Run,Stand
3128,73.229,Run,Stand
3129,73.255,Run,Stand
3130,73.275,Run,Stand
3131,73.297,Run,Stand
3132,73.318,Start to walk,Stand
3133,73.34,Start to walk,Stand
3134,73.362,Start to walk,Stand
3135,73.385,Start to walk,Stand
3136,73.406,Start to walk,Stand
3137,73.43,Start to walk,Stand
3138,73.451,Start to walk,Stand
3139,73.475,Start to walk,Stand
3140,73.495,Start to walk,Stand
3141,73.517,Start to walk,Stand
3142,73.541,Start to walk,Stand
3143,73.561,Start to walk,Stand
3144,73.584,Start to walk,Stand
3145,73.605,Start to walk,Stand
3146,73.628,Start to walk,Stand
3147,73.651,Start to walk,Stand
3148,73.672,Start to walk,Stand
3149,73.694,Start to walk,Stand
3150,73.716,Start to walk,Stand
3151,73.737,Start to walk,Stand
3152,73.761,Start to walk,Stand
3153,73.783,Start to walk,Stand
3154,73.804,Start to walk,Stand
3155,73.826,Start to walk,Stand
3156,73.848,Start to walk,Stand
3157,73.87,Start to walk,Stand
3158,73.892,Start to walk,Stand
3159,73.914,Walk,Stand
3160,73.941,Walk,Stand
3161,73.963,Walk,Stand
3162,73.985,Walk,Stand
3163,74.009,Walk,Stand
3164,74.029,Walk,Stand
3165,74.051,Walk,Stand
3166,74.073,Walk,Stand
3167,74.097,Walk,Stand
3168,74.119,Walk,Stand
3169,74.14,Walk,Stand
3170,74.163,Walk,Stand
3171,74.184,Walk,Stand
3172,74.207,Walk,Stand
3173,74.229,Walk,Stand
3174,74.251,Walk,Stand
3175,74.272,Walk,Stand
3176,74.294,Walk,Stand
3177,74.316,Walk,Stand
3178,74.339,Walk,Stand
3179,74.361,Walk,Stand
3180,74.384,Walk,Stand
3181,74.405,Walk,Stand
3182,74.43,Walk,Stand
3183,74.45,Walk,Stand
3184,74.472,Walk,Stand
3185,74.495,Walk,Stand
3186,74.515,Walk,Stand
3187,74.538,Walk,Stand
3188,74.561,Walk,Stand
3189,74.581,Walk,Stand
3190,74.604,Walk,Stand
3191,74.627,Walk,Stand
3192,74.649,Walk,Stand
3193,74.673,Walk,Stand
3194,74.692,Walk,Stand
3195,74.714,Walk,Stand
3196,74.737,Walk,Stand
3197,74.759,Walk,Stand
3198,74.782,Walk,Stand
3199,74.803,Walk,Stand
3200,74.825,Walk,Stand
3201,74.847,Walk,Stand
3202,74.869,Walk,Stand
3203,74.891,Walk,Stand
3204,74.913,Walk,Stand
3205,74.941,Walk,Stand
3206,74.96,Walk,Stand
3207,74.981,Walk,Stand
3208,75.003,Walk,Stand
3209,75.025,Walk,Stand
3210,75.047,Walk,Stand
3211,75.069,Walk,Stand
3212,75.091,Walk,Stand
3213,75.112,Walk,Stand
3214,75.135,Walk,Stand
3215,75.158,Walk,Stand
3216,75.179,Walk,Stand
3217,75.203,Walk,Stand
3218,75.222,Walk,Stand
3219,75.244,Walk,Stand
3220,75.268,Walk,Stand
3221,75.291,Walk,Stand
3222,75.311,Walk,Stand
3223,75.334,Walk,Stand
3224,75.355,Walk,Stand
3225,75.377,Walk,Stand
3226,75.4,Walk,Stand
3227,75.421,Walk,Stand
3228,75.446,Walk,Stand
3229,75.465,Walk,Stand
3230,75.49,Walk,Stand
3231,75.51,Walk,Stand
3232,75.532,Walk,Stand
3233,75.554,Walk,Stand
3234,75.577,Walk,Stand
3235,75.6,Walk,Stand
3236,75.623,Walk,Stand
3237,75.642,Walk,Stand
3238,75.664,Walk,Stand
3239,75.688,Walk,Stand
3240,75.708,Walk,Stand
3241,75.731,Walk,Stand
3242,75.754,Walk,Stand
3243,75.776,Walk,Stand
3244,75.798,Walk,Stand
3245,75.819,Walk,Stand
3246,75.843,Walk,Stand
3247,75.863,Walk,Stand
3248,75.886,Walk,Stand
3249,75.907,Walk,Stand
3250,75.929,Walk,Stand
3251,75.952,Walk,Stand
3252,75.973,Walk,Stand
3253,75.996,Walk,Stand
3254,76.019,Walk,Stand
3255,76.04,Walk,Stand
3256,76.064,Walk,Stand
3257,76.084,Walk,Stand
3258,76.109,Walk,Stand
3259,76.13,Walk,Stand
3260,76.151,Walk,Stand
3261,76.174,Walk,Stand
3262,76.195,Walk,Stand
3263,76.22,Walk,Stand
3264,76.24,Walk,Stand
3265,76.261,Walk,Stand
3266,76.285,Walk,Stand
3267,76.307,Walk,Stand
3268,76.329,Walk,Stand
3269,76.35,Walk,Stand
3270,76.372,Walk,Stand
3271,76.395,Walk,Stand
3272,76.416,Walk,Stand
3273,76.442,Stand,Stand
3274,76.461,Stand,Stand
3275,76.482,Stand,Stand
3276,76.505,Stand,Stand
3277,76.53,Stand,Stand
3278,76.549,Stand,Stand
3279,76.573,Stand,Stand
3280,76.592,Stand,Stand
3281,76.616,Stand,Stand
3282,76.64,Stand,Stand
3283,76.66,Stand,Stand
3284,76.682,Stand,Stand
3285,76.705,Stand,Stand
3286,76.726,Stand,Stand
3287,76.748,Stand,Stand
3288,76.771,Stand,Stand
3289,76.792,Stand,Stand
3290,76.815,Stand,Stand
3291,76.837,Stand,Stand
3292,76.858,Stand,Stand
3293,76.88,Stand,Stand
3294,76.905,Stand,Stand
3295,76.924,Stand,Stand
3296,76.949,Stand,Stand
3297,76.971,Stand,Stand
3298,76.992,Stand,Stand
3299,77.014,Stand,Stand
3300,77.041,Stand,Stand
3301,77.061,Stand,Stand
3302,77.085,Stand,Stand
3303,77.105,Stand,Stand
3304,77.127,Stand,Stand
3305,77.152,Stand,Stand
3306,77.172,Stand,Stand
3307,77.193,Stand,Stand
3308,77.215,Stand,Stand
3309,77.239,Stand,Stand
3310,77.262,Stand,Stand
3311,77.284,Stand,Stand
3312,77.305,Stand,Stand
3313,77.328,Stand,Stand
3314,77.349,Stand,Stand
3315,77.37,Stand,Stand
3316,77.395,Stand,Stand
3317,77.415,Stand,Stand
3318,77.439,Stand,Stand
3319,77.459,Stand,Stand
3320,77.481,Stand,Stand
3321,77.505,Stand,Stand
3322,77.525,Stand,Stand
3323,77.547,Stand,Stand
3324,77.572,Stand,Stand
3325,77.591,Stand,Stand
3326,77.615,Stand,Stand
3327,77.636,Stand,Stand
3328,77.659,Stand,Stand
3329,77.682,Stand,Stand
3330,77.703,Stand,Stand
3331,77.963,Stand,Stand
3332,78.053,Stand,Stand
3333,78.073,Stand,Stand
3334,78.098,Stand,Stand
3335,78.117,Stand,Stand
3336,78.141,Stand,Stand
3337,78.161,Stand,Stand
3338,78.303,Stand,Stand
3339,78.321,Stand,Stand
3340,78.343,Stand,Stand
3341,78.365,Stand,Stand
3342,78.387,Stand,Stand
3343,78.409,Stand,Stand
3344,78.431,Stand,Stand
3345,78.454,Stand,Stand
3346,78.477,Stand,Stand
3347,78.498,Stand,Stand
3348,78.707,Stand,Stand
3349,78.728,Stand,Stand
3350,78.751,Stand,Stand
3351,78.772,Stand,Stand
3352,78.793,Stand,Stand
3353,78.825,Stand,Stand
3354,78.836,Stand,Stand
3355,78.859,Stand,Stand
3356,78.881,Stand,Stand
3357,78.903,Stand,Stand
3358,78.925,Stand,Stand
3359,78.948,Stand,Stand
3360,78.98,Stand,Stand
3361,78.994,Stand,Stand
3362,79.014,Stand,Stand
3363,79.037,Stand,Stand
3364,79.059,Stand,Stand
3365,79.081,Stand,Stand
3366,79.103,Stand,Stand
3367,79.125,Stand,Stand
3368,79.149,Stand,Stand
3369,79.169,Stand,Stand
3370,79.191,Stand,Stand
3371,79.213,Stand,Stand
3372,79.237,Stand,Stand
3373,79.257,Stand,Stand
3374,79.281,Stand,Stand
3375,79.301,Stand,Stand
3376,79.324,Stand,Stand
3377,79.347,Stand,Stand
3378,79.368,Stand,Stand
3379,79.392,Stand,Stand
3380,79.413,Stand,Stand
3381,79.435,Stand,Stand
3382,79.456,Stand,Stand
3383,79.478,Stand,Stand
3384,79.5,Stand,Stand
3385,79.524,Stand,Stand
3386,79.545,Stand,Stand
3387,79.567,Stand,Stand
3388,79.589,Stand,Stand
3389,79.611,Stand,Stand
3390,79.633,Stand,Stand
3391,79.655,Stand,Stand
3392,79.678,Stand,Stand
3393,79.699,Stand,Stand
3394,79.723,Stand,Stand
3395,79.744,Stand,Stand
3396,79.767,Stand,Stand
3397,79.795,Stand,Stand
3398,79.818,Stand,Stand
3399,79.84,Stand,Stand
3400,79.862,Stand,Stand
3401,79.884,Stand,Stand
3402,79.906,Stand,Stand
3403,79.928,Stand,Stand
3404,79.952,Stand,Stand
3405,79.973,Stand,Stand
3406,79.995,Stand,Stand
3407,80.017,Stand,Stand
3408,80.044,Stand,Stand
3409,80.061,Stand,Stand
3410,80.098,Stand,Stand
3411,80.121,Stand,Stand
3412,80.141,Stand,Stand
3413,80.164,Stand,Stand
3414,80.186,Stand,Stand
3415,80.207,Stand,Stand
3416,80.229,Stand,Stand
3417,80.253,Stand,Stand
3418,80.274,Stand,Stand
3419,80.296,Stand,Stand
3420,80.319,Stand,Stand
3421,80.34,Stand,Stand
3422,80.362,Stand,Stand
3423,80.386,Stand,Stand
3424,80.407,Stand,Stand
3425,80.428,Stand,Stand
3426,80.451,Stand,Stand
3427,80.473,Stand,Stand
3428,80.495,Stand,Stand
3429,80.517,Stand,Stand
3430,80.539,Stand,Stand
3431,80.561,Stand,Stand
3432,80.584,Stand,Stand
3433,80.606,Stand,Stand
3434,80.627,Stand,Stand
3435,80.651,Stand,Stand
3436,80.672,Stand,Stand
3437,80.694,Stand,Stand
3438,80.716,Stand,Stand
3439,80.738,Stand,Stand
3440,80.76,Stand,Stand
3441,80.783,Stand,Stand
3442,80.805,Stand,Stand
3443,80.827,Stand,Stand
3444,80.848,Stand,Stand
3445,80.87,Stand,Stand
3446,80.892,Stand,Stand
3447,80.914,Stand,Stand
3448,80.936,Stand,Stand
3449,80.959,Stand,Stand
3450,80.98,Stand,Stand
3451,81.003,Stand,Stand
3452,81.025,Stand,Stand
3453,81.047,Stand,Stand
3454,81.069,Stand,Stand
3455,81.096,Stand,Stand
3456,81.117,Stand,Stand
3457,81.131,Stand,Stand
3458,81.131,Stand,Stand
3459,81.131,Stand,Stand
3460,81.131,Stand,Stand
3461,81.131,Stand,Stand
3462,81.131,Stand,Stand
3463,81.131,Stand,Stand
3464,81.131,Stand,Stand
3465,81.131,Stand,Stand
3466,81.131,Stand,Stand
